1679091c5a880faf6fb5e6087eb1b2dc	78	5
f7e6c85504ce6e82442c770f7c8606f0	25	10
0777d5c17d4066b82ab86dff8a46af6f	34	3
26657d5ff9020d2abefe558796b99584	63	10
2723d092b63885e0d7c260cc007e8b9d	47	10
b6d767d2f8ed5d21a44b0e5886680cb9	24	4
5f93f983524def3dca464469d2cf9f3e	93	10
d09bf41544a3365a46c9077ebb5e35c3	86	6
7f6ffaa6bb0b408017b62254211691b5	90	9
fe9fc289c3ff0af142b6d3bead98a923	17	6
5fd0b37cd7dbbb00f97ba6ce92bf5add	38	0
65b9eea6e1cc6bb9f0cd2a47751a186f	79	3
85d8ce590ad8981ca2c8286f79f59954	89	2
1385974ed5904a438616ff7bdb3f7439	52	8
0a09c8844ba8f0936c20bd791130d6b6	53	1
02522a2b2726fb0a03bb19f2d8d9524d	22	4
cfcd208495d565ef66e7dff9f98764da	8	0
93db85ed909c13838ff95ccfa94cebd9	11	6
4c5bde74a8f110656874902f07378009	88	10
bf8229696f7a3bb4700cfddef19fa23f	24	9
84d9ee44e457ddef7f2c4f25dc8fa865	98	3
ec5decca5ed3d6b8079e2e7e7bacc9f2	90	8
a4a042cf4fd6bfb47701cbc8a1653ada	4	1
f4b9ec30ad9f68f89b29639786cb62ef	65	4
a4a042cf4fd6bfb47701cbc8a1653ada	98	2
b73ce398c39f506af761d2277d853a92	88	5
c74d97b01eae257e44aa9d5bade97baf	94	0
f7177163c833dff4b38fc8d2872f1ec6	57	7
f4b9ec30ad9f68f89b29639786cb62ef	23	1
ad61ab143223efbc24c7d2583be69251	38	8
9bf31c7ff062936a96d3c8bd1f8f2ff3	72	1
43ec517d68b6edd3015b3edc9a11367b	13	6
67c6a1e7ce56d3d6fa748ab6d9af3fd7	53	2
96da2f590cd7246bbde0051047b0d6f7	44	3
0336dcbab05b9d5ad24f4333c7658a0e	28	3
0336dcbab05b9d5ad24f4333c7658a0e	24	10
d1fe173d08e959397adf34b1d77e88d7	58	0
e2c420d928d4bf8ce0ff2ec19b371514	53	3
a5e00132373a7031000fd987a3c9f87b	12	7
5878a7ab84fb43402106c575658472fa	28	7
b73ce398c39f506af761d2277d853a92	51	3
5878a7ab84fb43402106c575658472fa	64	4
43ec517d68b6edd3015b3edc9a11367b	83	6
735b90b4568125ed6c3f678819b6e058	68	2
d67d8ab4f4c10bf22aa353e27879133c	76	5
a8f15eda80c50adb0e71943adc8015cf	92	3
bf8229696f7a3bb4700cfddef19fa23f	5	6
6974ce5ac660610b44d9b9fed0ff9548	45	9
c0c7c76d30bd3dcaefc96f40275bdc0a	85	3
c4ca4238a0b923820dcc509a6f75849b	51	1
0777d5c17d4066b82ab86dff8a46af6f	38	9
093f65e080a295f8076b1c5722a46aa2	83	2
0a09c8844ba8f0936c20bd791130d6b6	19	6
84d9ee44e457ddef7f2c4f25dc8fa865	23	5
e2c420d928d4bf8ce0ff2ec19b371514	54	9
a5bfc9e07964f8dddeb95fc584cd965d	7	6
f4b9ec30ad9f68f89b29639786cb62ef	2	0
6cdd60ea0045eb7a6ec44c54d29ed402	61	1
eccbc87e4b5ce2fe28308fd9f2a7baf3	27	6
7ef605fc8dba5425d6965fbd4c8fbe1f	83	8
6c4b761a28b734fe93831e3fb400ce87	94	0
ec8956637a99787bd197eacd77acce5e	31	8
8f14e45fceea167a5a36dedd4bea2543	96	2
ec5decca5ed3d6b8079e2e7e7bacc9f2	33	3
a97da629b098b75c294dffdc3e463904	22	2
7ef605fc8dba5425d6965fbd4c8fbe1f	39	1
1385974ed5904a438616ff7bdb3f7439	91	9
34173cb38f07f89ddbebc2ac9128303f	47	9
7f1de29e6da19d22b51c68001e7e0e54	7	4
9778d5d219c5080b9a6a17bef029331c	14	2
c81e728d9d4c2f636f067f89cc14862c	17	2
9872ed9fc22fc182d371c3e9ed316094	92	10
43ec517d68b6edd3015b3edc9a11367b	23	9
07e1cd7dca89a1678042477183b7ac3f	33	4
1ff8a7b5dc7a7d1f0ed65aaa29c04b1e	36	8
17e62166fc8586dfa4d1bc0e1742c08b	95	1
ad61ab143223efbc24c7d2583be69251	39	6
43ec517d68b6edd3015b3edc9a11367b	70	7
e00da03b685a0dd18fb6a08af0923de0	69	10
ec8956637a99787bd197eacd77acce5e	60	3
67c6a1e7ce56d3d6fa748ab6d9af3fd7	47	6
eecca5b6365d9607ee5a9d336962c534	48	5
c9f0f895fb98ab9159f51fd0297e236d	6	10
2b44928ae11fb9384c4cf38708677c48	6	8
c51ce410c124a10e0db5e4b97fc2af39	28	2
0777d5c17d4066b82ab86dff8a46af6f	67	7
3c59dc048e8850243be8079a5c74d079	4	6
37a749d808e46495a8da1e5352d03cae	44	7
9872ed9fc22fc182d371c3e9ed316094	78	10
a4a042cf4fd6bfb47701cbc8a1653ada	51	1
a5bfc9e07964f8dddeb95fc584cd965d	80	7
eccbc87e4b5ce2fe28308fd9f2a7baf3	16	4
e00da03b685a0dd18fb6a08af0923de0	91	0
bd4c9ab730f5513206b999ec0d90d1fb	53	8
7e7757b1e12abcb736ab9a754ffb617a	8	1
76dc611d6ebaafc66cc0879c71b5db5c	26	9
5fd0b37cd7dbbb00f97ba6ce92bf5add	36	0
8613985ec49eb8f757ae6439e879bb2a	62	5
45c48cce2e2d7fbdea1afc51c7c6ad26	18	9
3416a75f4cea9109507cacd8e2f2aefc	59	1
8f14e45fceea167a5a36dedd4bea2543	16	2
ed3d2c21991e3bef5e069713af9fa6ca	86	7
8e296a067a37563370ded05f5a3bf3ec	63	0
c16a5320fa475530d9583c34fd356ef5	50	7
5fd0b37cd7dbbb00f97ba6ce92bf5add	91	0
35f4a8d465e6e1edc05f3d8ab658c551	56	7
1679091c5a880faf6fb5e6087eb1b2dc	64	2
02e74f10e0327ad868d138f2b4fdd6f0	99	6
f457c545a9ded88f18ecee47145a72c0	98	5
eccbc87e4b5ce2fe28308fd9f2a7baf3	71	6
fe9fc289c3ff0af142b6d3bead98a923	64	10
072b030ba126b2f4b2374f342be9ed44	75	8
38b3eff8baf56627478ec76a704e9b52	92	6
5ef059938ba799aaa845e1c2e8a762bd	38	2
a2557a7b2e94197ff767970b67041697	5	6
93db85ed909c13838ff95ccfa94cebd9	43	5
e00da03b685a0dd18fb6a08af0923de0	26	0
f7177163c833dff4b38fc8d2872f1ec6	90	0
149e9677a5989fd342ae44213df68868	76	4
9bf31c7ff062936a96d3c8bd1f8f2ff3	57	3
ea5d2f1c4608232e07d3aa3d998e5135	92	7
6c8349cc7260ae62e3b1396831a8398f	35	3
5fd0b37cd7dbbb00f97ba6ce92bf5add	16	7
35f4a8d465e6e1edc05f3d8ab658c551	27	10
bd4c9ab730f5513206b999ec0d90d1fb	10	4
65ded5353c5ee48d0b7d48c591b8f430	86	0
92cc227532d17e56e07902b254dfad10	16	3
3def184ad8f4755ff269862ea77393dd	97	6
1d7f7abc18fcb43975065399b0d1e48e	71	9
1ff1de774005f8da13f42943881c655f	14	9
c81e728d9d4c2f636f067f89cc14862c	78	9
0336dcbab05b9d5ad24f4333c7658a0e	65	10
182be0c5cdcd5072bb1864cdee4d3d6e	85	1
1afa34a7f984eeabdbb0a7d494132ee5	70	1
fc490ca45c00b1249bbe3554a4fdf6fb	84	3
fc490ca45c00b1249bbe3554a4fdf6fb	67	8
093f65e080a295f8076b1c5722a46aa2	0	2
d1fe173d08e959397adf34b1d77e88d7	35	2
4c56ff4ce4aaf9573aa5dff913df997a	53	8
a87ff679a2f3e71d9181a67b7542122c	53	7
2a79ea27c279e471f4d180b08d62b00a	11	9
b6d767d2f8ed5d21a44b0e5886680cb9	37	4
d1f491a404d6854880943e5c3cd9ca25	10	0
42a0e188f5033bc65bf8d78622277c4e	20	3
a5771bce93e200c36f7cd9dfd0e5deaa	1	5
82aa4b0af34c2313a562076992e50aa3	88	1
bd4c9ab730f5513206b999ec0d90d1fb	70	3
2a38a4a9316c49e5a833517c45d31070	14	10
d2ddea18f00665ce8623e36bd4e3c7c5	40	10
6512bd43d9caa6e02c990b0a82652dca	66	3
38b3eff8baf56627478ec76a704e9b52	6	5
a87ff679a2f3e71d9181a67b7542122c	14	6
65b9eea6e1cc6bb9f0cd2a47751a186f	20	7
8f53295a73878494e9bc8dd6c3c7104f	46	5
a5771bce93e200c36f7cd9dfd0e5deaa	7	3
6cdd60ea0045eb7a6ec44c54d29ed402	51	4
ec5decca5ed3d6b8079e2e7e7bacc9f2	76	5
9fc3d7152ba9336a670e36d0ed79bc43	10	9
1ff1de774005f8da13f42943881c655f	47	3
0777d5c17d4066b82ab86dff8a46af6f	43	7
9b8619251a19057cff70779273e95aa6	53	6
a684eceee76fc522773286a895bc8436	39	6
47d1e990583c9c67424d369f3414728e	63	1
19ca14e7ea6328a42e0eb13d585e4c22	63	7
a5e00132373a7031000fd987a3c9f87b	99	6
c9f0f895fb98ab9159f51fd0297e236d	57	1
02522a2b2726fb0a03bb19f2d8d9524d	16	10
9872ed9fc22fc182d371c3e9ed316094	26	7
1ff8a7b5dc7a7d1f0ed65aaa29c04b1e	34	1
14bfa6bb14875e45bba028a21ed38046	93	3
a2557a7b2e94197ff767970b67041697	46	1
3988c7f88ebcb58c6ce932b957b6f332	15	1
42a0e188f5033bc65bf8d78622277c4e	1	1
ac627ab1ccbdb62ec96e702f07f6425b	77	9
93db85ed909c13838ff95ccfa94cebd9	15	1
26657d5ff9020d2abefe558796b99584	52	8
06409663226af2f3114485aa4e0a23b4	6	10
f033ab37c30201f73f142449d037028d	88	7
ec8956637a99787bd197eacd77acce5e	47	3
17e62166fc8586dfa4d1bc0e1742c08b	3	6
bd686fd640be98efaae0091fa301e613	43	5
9fc3d7152ba9336a670e36d0ed79bc43	42	10
d9d4f495e875a2e075a1a4a6e1b9770f	82	5
a5bfc9e07964f8dddeb95fc584cd965d	30	3
084b6fbb10729ed4da8c3d3f5a3ae7c9	2	9
9778d5d219c5080b9a6a17bef029331c	97	0
c9f0f895fb98ab9159f51fd0297e236d	93	4
6f4922f45568161a8cdf4ad2299f6d23	91	7
f7177163c833dff4b38fc8d2872f1ec6	41	9
6c8349cc7260ae62e3b1396831a8398f	13	9
2b24d495052a8ce66358eb576b8912c8	58	3
fc221309746013ac554571fbd180e1c8	77	1
084b6fbb10729ed4da8c3d3f5a3ae7c9	52	0
a8baa56554f96369ab93e4f3bb068c22	72	7
8f85517967795eeef66c225f7883bdcb	51	2
47d1e990583c9c67424d369f3414728e	26	6
fc221309746013ac554571fbd180e1c8	94	1
c20ad4d76fe97759aa27a0c99bff6710	27	3
c81e728d9d4c2f636f067f89cc14862c	24	10
98f13708210194c475687be6106a3b84	28	3
6ea9ab1baa0efb9e19094440c317e21b	50	7
c51ce410c124a10e0db5e4b97fc2af39	40	2
66f041e16a60928b05a7e228a89c3799	62	1
14bfa6bb14875e45bba028a21ed38046	71	0
28dd2c7955ce926456240b2ff0100bde	25	8
eecca5b6365d9607ee5a9d336962c534	55	0
31fefc0e570cb3860f2a6d4b38c6490d	61	1
70efdf2ec9b086079795c442636b55fb	92	4
0e65972dce68dad4d52d063967f0a705	52	5
f033ab37c30201f73f142449d037028d	39	7
2a79ea27c279e471f4d180b08d62b00a	64	9
698d51a19d8a121ce581499d7b701668	48	2
6974ce5ac660610b44d9b9fed0ff9548	56	2
bd686fd640be98efaae0091fa301e613	88	6
f2217062e9a397a1dca429e7d70bc6ca	29	5
a2557a7b2e94197ff767970b67041697	13	5
f4b9ec30ad9f68f89b29639786cb62ef	94	2
9fc3d7152ba9336a670e36d0ed79bc43	31	6
2723d092b63885e0d7c260cc007e8b9d	46	2
fc221309746013ac554571fbd180e1c8	2	5
c81e728d9d4c2f636f067f89cc14862c	49	7
bf8229696f7a3bb4700cfddef19fa23f	41	1
54229abfcfa5649e7003b83dd4755294	71	9
072b030ba126b2f4b2374f342be9ed44	89	8
0e65972dce68dad4d52d063967f0a705	59	1
8f53295a73878494e9bc8dd6c3c7104f	54	1
84d9ee44e457ddef7f2c4f25dc8fa865	68	6
140f6969d5213fd0ece03148e62e461e	30	4
3def184ad8f4755ff269862ea77393dd	36	6
eecca5b6365d9607ee5a9d336962c534	84	4
38af86134b65d0f10fe33d30dd76442e	36	7
ed3d2c21991e3bef5e069713af9fa6ca	26	10
76dc611d6ebaafc66cc0879c71b5db5c	74	0
9f61408e3afb633e50cdf1b20de6f466	80	1
069059b7ef840f0c74a814ec9237b6ec	66	10
a684eceee76fc522773286a895bc8436	59	8
6974ce5ac660610b44d9b9fed0ff9548	78	7
a1d0c6e83f027327d8461063f4ac58a6	57	7
1d7f7abc18fcb43975065399b0d1e48e	79	8
84d9ee44e457ddef7f2c4f25dc8fa865	86	9
82aa4b0af34c2313a562076992e50aa3	44	2
d1fe173d08e959397adf34b1d77e88d7	78	7
1f0e3dad99908345f7439f8ffabdffc4	84	10
013d407166ec4fa56eb1e1f8cbe183b9	71	9
1385974ed5904a438616ff7bdb3f7439	58	0
66f041e16a60928b05a7e228a89c3799	62	2
6ea9ab1baa0efb9e19094440c317e21b	90	9
3644a684f98ea8fe223c713b77189a77	10	7
9f61408e3afb633e50cdf1b20de6f466	47	7
c9e1074f5b3f9fc8ea15d152add07294	96	3
a684eceee76fc522773286a895bc8436	94	4
072b030ba126b2f4b2374f342be9ed44	39	5
5ef059938ba799aaa845e1c2e8a762bd	46	4
33e75ff09dd601bbe69f351039152189	50	5
3636638817772e42b59d74cff571fbb3	87	9
65ded5353c5ee48d0b7d48c591b8f430	76	1
2a38a4a9316c49e5a833517c45d31070	18	10
31fefc0e570cb3860f2a6d4b38c6490d	29	3
d9d4f495e875a2e075a1a4a6e1b9770f	10	10
b73ce398c39f506af761d2277d853a92	86	6
4c56ff4ce4aaf9573aa5dff913df997a	95	5
1c383cd30b7c298ab50293adfecb7b18	80	3
3416a75f4cea9109507cacd8e2f2aefc	30	0
35f4a8d465e6e1edc05f3d8ab658c551	6	0
43ec517d68b6edd3015b3edc9a11367b	23	5
34173cb38f07f89ddbebc2ac9128303f	61	4
38af86134b65d0f10fe33d30dd76442e	25	5
fbd7939d674997cdb4692d34de8633c4	78	10
bf8229696f7a3bb4700cfddef19fa23f	28	2
a3c65c2974270fd093ee8a9bf8ae7d0b	66	3
3644a684f98ea8fe223c713b77189a77	71	4
da4fb5c6e93e74d3df8527599fa62642	74	10
3636638817772e42b59d74cff571fbb3	0	0
1afa34a7f984eeabdbb0a7d494132ee5	42	0
c45147dee729311ef5b5c3003946c48f	11	3
28dd2c7955ce926456240b2ff0100bde	42	0
aab3238922bcc25a6f606eb525ffdc56	63	1
2b44928ae11fb9384c4cf38708677c48	17	9
c81e728d9d4c2f636f067f89cc14862c	46	4
b53b3a3d6ab90ce0268229151c9bde11	50	3
e4da3b7fbbce2345d7772b0674a318d5	93	1
17e62166fc8586dfa4d1bc0e1742c08b	90	4
2723d092b63885e0d7c260cc007e8b9d	73	6
d645920e395fedad7bbbed0eca3fe2e0	15	9
0a09c8844ba8f0936c20bd791130d6b6	45	4
31fefc0e570cb3860f2a6d4b38c6490d	9	2
7f6ffaa6bb0b408017b62254211691b5	32	2
06409663226af2f3114485aa4e0a23b4	54	10
5878a7ab84fb43402106c575658472fa	14	3
98f13708210194c475687be6106a3b84	75	1
98f13708210194c475687be6106a3b84	80	6
cfecdb276f634854f3ef915e2e980c31	60	2
98f13708210194c475687be6106a3b84	36	9
1c9ac0159c94d8d0cbedc973445af2da	33	0
7f39f8317fbdb1988ef4c628eba02591	77	1
149e9677a5989fd342ae44213df68868	7	0
d09bf41544a3365a46c9077ebb5e35c3	94	9
0e65972dce68dad4d52d063967f0a705	93	7
d2ddea18f00665ce8623e36bd4e3c7c5	58	1
58a2fc6ed39fd083f55d4182bf88826d	29	8
8e296a067a37563370ded05f5a3bf3ec	64	2
58a2fc6ed39fd083f55d4182bf88826d	44	0
c16a5320fa475530d9583c34fd356ef5	64	9
93db85ed909c13838ff95ccfa94cebd9	92	4
ec8956637a99787bd197eacd77acce5e	79	2
37a749d808e46495a8da1e5352d03cae	32	6
ac627ab1ccbdb62ec96e702f07f6425b	60	4
812b4ba287f5ee0bc9d43bbf5bbe87fb	93	0
fbd7939d674997cdb4692d34de8633c4	36	5
c51ce410c124a10e0db5e4b97fc2af39	65	7
8d5e957f297893487bd98fa830fa6413	45	1
2b24d495052a8ce66358eb576b8912c8	57	3
4e732ced3463d06de0ca9a15b6153677	97	2
9766527f2b5d3e95d4a733fcfb77bd7e	53	8
7647966b7343c29048673252e490f736	5	0
44f683a84163b3523afe57c2e008bc8c	52	4
2a38a4a9316c49e5a833517c45d31070	57	6
98dce83da57b0395e163467c9dae521b	15	5
f7177163c833dff4b38fc8d2872f1ec6	27	8
c4ca4238a0b923820dcc509a6f75849b	54	1
70efdf2ec9b086079795c442636b55fb	93	6
65b9eea6e1cc6bb9f0cd2a47751a186f	37	9
66f041e16a60928b05a7e228a89c3799	7	9
8e296a067a37563370ded05f5a3bf3ec	91	1
38b3eff8baf56627478ec76a704e9b52	25	10
31fefc0e570cb3860f2a6d4b38c6490d	89	4
a597e50502f5ff68e3e25b9114205d4a	45	5
03afdbd66e7929b125f8597834fa83a4	94	9
d2ddea18f00665ce8623e36bd4e3c7c5	34	7
a5771bce93e200c36f7cd9dfd0e5deaa	84	2
a4a042cf4fd6bfb47701cbc8a1653ada	82	10
0f28b5d49b3020afeecd95b4009adf4c	98	0
a3f390d88e4c41f2747bfa2f1b5f87db	40	2
f2217062e9a397a1dca429e7d70bc6ca	91	4
4c56ff4ce4aaf9573aa5dff913df997a	16	1
a0a080f42e6f13b3a2df133f073095dd	12	1
43ec517d68b6edd3015b3edc9a11367b	48	0
5f93f983524def3dca464469d2cf9f3e	93	9
0a09c8844ba8f0936c20bd791130d6b6	39	4
c7e1249ffc03eb9ded908c236bd1996d	36	10
aab3238922bcc25a6f606eb525ffdc56	60	2
1c9ac0159c94d8d0cbedc973445af2da	77	3
47d1e990583c9c67424d369f3414728e	68	1
0a09c8844ba8f0936c20bd791130d6b6	45	1
66f041e16a60928b05a7e228a89c3799	34	0
2723d092b63885e0d7c260cc007e8b9d	80	10
1679091c5a880faf6fb5e6087eb1b2dc	36	6
8613985ec49eb8f757ae6439e879bb2a	39	3
7e7757b1e12abcb736ab9a754ffb617a	68	6
4c5bde74a8f110656874902f07378009	83	4
1679091c5a880faf6fb5e6087eb1b2dc	78	10
a5bfc9e07964f8dddeb95fc584cd965d	55	4
e2ef524fbf3d9fe611d5a8e90fefdc9c	50	7
149e9677a5989fd342ae44213df68868	90	8
cfcd208495d565ef66e7dff9f98764da	70	0
a8baa56554f96369ab93e4f3bb068c22	95	7
a4a042cf4fd6bfb47701cbc8a1653ada	55	8
70efdf2ec9b086079795c442636b55fb	14	10
072b030ba126b2f4b2374f342be9ed44	17	7
fa7cdfad1a5aaf8370ebeda47a1ff1c3	58	2
698d51a19d8a121ce581499d7b701668	72	3
8e296a067a37563370ded05f5a3bf3ec	10	0
ac627ab1ccbdb62ec96e702f07f6425b	31	1
3295c76acbf4caaed33c36b1b5fc2cb1	59	9
d645920e395fedad7bbbed0eca3fe2e0	43	3
b6d767d2f8ed5d21a44b0e5886680cb9	56	2
a2557a7b2e94197ff767970b67041697	10	0
5ef059938ba799aaa845e1c2e8a762bd	4	4
6974ce5ac660610b44d9b9fed0ff9548	48	10
4c56ff4ce4aaf9573aa5dff913df997a	46	5
698d51a19d8a121ce581499d7b701668	31	5
c0c7c76d30bd3dcaefc96f40275bdc0a	84	3
013d407166ec4fa56eb1e1f8cbe183b9	34	2
c16a5320fa475530d9583c34fd356ef5	25	6
8d5e957f297893487bd98fa830fa6413	86	10
8e296a067a37563370ded05f5a3bf3ec	57	6
d645920e395fedad7bbbed0eca3fe2e0	61	2
140f6969d5213fd0ece03148e62e461e	4	4
9a1158154dfa42caddbd0694a4e9bdc8	24	9
0e65972dce68dad4d52d063967f0a705	37	8
